Sigla,Código,Município,1998
SE,2804409,Neópolis,-10.32
SE,2804458,Nossa Senhora Aparecida,-10.4425
SE,2804508,Nossa Senhora da Glória,-10.2183333333
SE,2804607,Nossa Senhora das Dores,-10.4916666667
SE,2804706,Nossa Senhora de Lourdes,-10.0794444444
SE,2804805,Nossa Senhora do Socorro,-10.855
SE,2804904,Pacatuba,-10.4533333333
SE,2805000,Pedra Mole,-10.6166666667
SE,2805109,Pedrinhas,-11.1916666667
SE,2805208,Pinhão,-10.5672222222
SE,2805307,Pirambu,-10.7377777778
SE,2805406,Poço Redondo,-9.805
SE,2805505,Poço Verde,-10.7083333333
SE,2805604,Porto da Folha,-9.9172222222
SE,2805703,Propriá,-10.2111111111
SE,2805802,Riachão do Dantas,-11.0688888889
SE,2805901,Riachuelo,-10.7283333333
SE,2806008,Ribeirópolis,-10.5394444444
SE,2806107,Rosário do Catete,-10.6961111111
SE,2806206,Salgado,-11.0319444444
SE,2806305,Santa Luzia do Itanhy,-11.3508333333
SE,2806404,Santana do São Francisco,-10.2911111111
SE,2806503,Santa Rosa de Lima,-10.6463888889
SE,2806602,Santo Amaro das Brotas,-10.7888888889
SE,2806701,São Cristóvão,-11.0147222222
SE,2806800,São Domingos,-10.7913888889
SE,2806909,São Francisco,-10.3333333333
SE,2807006,São Miguel do Aleixo,-10.3880555556
SE,2807105,Simão Dias,-10.7383333333
SE,2807204,Siriri,-10.6038888889
SE,2807303,Telha,-10.2083333333
SE,2807402,Tobias Barreto,-11.1838888889
SE,2807501,Tomar do Geru,-11.3733333333
SE,2807600,Umbaúba,-11.3833333333
SP,3500105,Adamantina,-21.6852777778
SP,3500204,Adolfo,-21.235
SP,3500303,Aguaí,-22.0594444444
SP,3500402,Águas da Prata,-21.9366666667
SP,3500501,Águas de Lindóia,-22.4763888889
SP,3500550,Águas de Santa Bárbara,-22.8805555556
SP,3500600,Águas de São Pedro,-22.5994444444
SP,3500709,Agudos,-22.4691666667
SP,3500758,Alambari,-23.5508333333
SP,3500808,Alfredo Marcondes,-21.9552777778
SP,3500907,Altair,-20.5236111111
SP,3501004,Altinópolis,-21.0255555556
SP,3501103,Alto Alegre,-21.5805555556
SP,3501152,Alumínio,-23.535
SP,3501202,Álvares Florence,-20.3208333333
SP,3501301,Álvares Machado,-22.0794444444
SP,3501400,Álvaro de Carvalho,-22.0891666667
SP,3501509,Alvinlândia,-22.4441666667
SP,3501608,Americana,-22.7391666667
SP,3501707,Américo Brasiliense,-21.7244444444
SP,3501806,Américo de Campos,-20.2991666667
SP,3501905,Amparo,-22.7011111111
SP,3502002,Analândia,-22.1263888889
SP,3502101,Andradina,-20.8961111111
SP,3502200,Angatuba,-23.4897222222
SP,3502309,Anhembi,-22.7894444444
SP,3502408,Anhumas,-22.2952777778
SP,3502507,Aparecida,-22.8469444444
SP,3502606,Aparecida d'Oeste,-20.4494444444
SP,3502705,Apiaí,-24.5094444444
SP,3502754,Araçariguama,-23.4386111111
SP,3502804,Araçatuba,-21.2088888889
SP,3502903,Araçoiaba da Serra,-23.5052777778
SP,3503000,Aramina,-20.0902777778
SP,3503109,Arandu,-23.1344444444
SP,3503158,Arapeí,-22.6738888889
SP,3503208,Araraquara,-21.7944444444
SP,3503307,Araras,-22.3569444444
SP,3503356,Arco-Íris,-21.7725
SP,3503406,Arealva,-22.0286111111
SP,3503505,Areias,-22.5797222222
SP,3503604,Areiópolis,-22.6680555556
SP,3503703,Ariranha,-21.1877777778
SP,3503802,Artur Nogueira,-22.5730555556
SP,3503901,Arujá,-23.3961111111
SP,3503950,Aspásia,-20.1588888889
SP,3504008,Assis,-22.6616666667
SP,3504107,Atibaia,-23.1169444444
SP,3504206,Auriflama,-20.6855555556
SP,3504305,Avaí,-22.1466666667
SP,3504404,Avanhandava,-21.4608333333
SP,3504503,Avaré,-23.0986111111
SP,3504602,Bady Bassitt,-20.9180555556
SP,3504701,Balbinos,-21.8997222222
SP,3504800,Bálsamo,-20.7352777778
SP,3504909,Bananal,-22.6836111111
SP,3505005,Barão de Antonina,-23.6269444444
SP,3505104,Barbosa,-21.2666666667
SP,3505203,Bariri,-22.0744444444
SP,3505302,Barra Bonita,-22.4947222222
SP,3505351,Barra do Chapéu,-24.4730555556
SP,3505401,Barra do Turvo,-24.7563888889
SP,3505500,Barretos,-20.5572222222
SP,3505609,Barrinha,-21.1936111111
SP,3505708,Barueri,-23.5105555556
SP,3505807,Bastos,-21.9219444444
SP,3505906,Batatais,-20.8911111111
SP,3506003,Bauru,-22.3147222222
SP,3506102,Bebedouro,-20.9494444444
SP,3506201,Bento de Abreu,-21.2705555556
SP,3506300,Bernardino de Campos,-23.0130555556
SP,3506359,Bertioga,-23.8544444444
SP,3506409,Bilac,-21.4033333333
SP,3506508,Birigui,-21.2886111111
SP,3506607,Biritiba-Mirim,-23.5725
SP,3506706,Boa Esperança do Sul,-21.9925
SP,3506805,Bocaina,-22.1361111111
SP,3506904,Bofete,-23.1022222222
SP,3507001,Boituva,-23.2833333333
SP,3507100,Bom Jesus dos Perdões,-23.135
SP,3507159,Bom Sucesso de Itararé,-24.3177777778
SP,3507209,Borá,-22.2697222222
SP,3507308,Boracéia,-22.1930555556
SP,3507407,Borborema,-21.6197222222
SP,3507456,Borebi,-22.5694444444
SP,3507506,Botucatu,-22.8858333333
SP,3507605,Bragança Paulista,-22.9519444444
SP,3507704,Braúna,-21.4991666667
SP,3507753,Brejo Alegre,-21.1663888889
SP,3507803,Brodowski,-20.9913888889
SP,3507902,Brotas,-22.2841666667
SP,3508009,Buri,-23.7975
SP,3508108,Buritama,-21.0661111111
SP,3508207,Buritizal,-20.1911111111
SP,3508306,Cabrália Paulista,-22.4555555556
SP,3508405,Cabreúva,-23.3075
SP,3508504,Caçapava,-23.1008333333
SP,3508603,Cachoeira Paulista,-22.665
SP,3508702,Caconde,-21.5294444444
SP,3508801,Cafelândia,-21.8025
SP,3508900,Caiabu,-22.0122222222
SP,3509007,Caieiras,-23.3641666667
SP,3509106,Caiuá,-21.8316666667
SP,3509205,Cajamar,-23.3561111111
SP,3509254,Cajati,-24.7361111111
SP,3509304,Cajobi,-20.8797222222
SP,3509403,Cajuru,-21.2752777778
SP,3509452,Campina do Monte Alegre,-23.5919444444
SP,3509502,Campinas,-22.9055555556
SP,3509601,Campo Limpo Paulista,-23.2063888889
SP,3509700,Campos do Jordão,-22.7394444444
SP,3509809,Campos Novos Paulista,-22.6030555556
SP,3509908,Cananéia,-25.0147222222
SP,3509957,Canas,-22.7036111111
SP,3510005,Cândido Mota,-22.7463888889
SP,3510104,Cândido Rodrigues,-21.3252777778
SP,3510153,Canitar,-23.0063888889
SP,3510203,Capão Bonito,-24.0058333333
SP,3510302,Capela do Alto,-23.4705555556
SP,3510401,Capivari,-22.995
SP,3510500,Caraguatatuba,-23.6202777778
SP,3510609,Carapicuíba,-23.5225
SP,3510708,Cardoso,-20.0819444444
SP,3510807,Casa Branca,-21.7738888889
SP,3510906,Cássia dos Coqueiros,-21.2827777778
SP,3511003,Castilho,-20.8722222222
SP,3511102,Catanduva,-21.1377777778
SP,3511201,Catiguá,-21.0494444444
SP,3511300,Cedral,-20.9027777778
SP,3511409,Cerqueira César,-23.0355555556
SP,3511508,Cerquilho,-23.165
SP,3511607,Cesário Lange,-23.2266666667
SP,3511706,Charqueada,-22.5097222222
SP,3511904,Clementina,-21.5597222222
SP,3512001,Colina,-20.7133333333
SP,3512100,Colômbia,-20.1758333333
SP,3512209,Conchal,-22.3302777778
SP,3512308,Conchas,-23.0152777778
SP,3512407,Cordeirópolis,-22.4819444444
SP,3512506,Coroados,-21.3519444444
SP,3512605,Coronel Macedo,-23.6311111111
SP,3512704,Corumbataí,-22.22
SP,3512803,Cosmópolis,-22.6458333333
SP,3512902,Cosmorama,-20.4777777778
SP,3513009,Cotia,-23.6038888889
SP,3513108,Cravinhos,-21.3402777778
SP,3513207,Cristais Paulista,-20.3972222222
SP,3513306,Cruzália,-22.7355555556
SP,3513405,Cruzeiro,-22.5761111111
SP,3513504,Cubatão,-23.895
SP,3513603,Cunha,-23.0744444444
SP,3513702,Descalvado,-21.9038888889
SP,3513801,Diadema,-23.6861111111
SP,3513850,Dirce Reis,-20.4661111111
SP,3513900,Divinolândia,-21.6613888889
SP,3514007,Dobrada,-21.5166666667
SP,3514106,Dois Córregos,-22.3661111111
SP,3514205,Dolcinópolis,-20.1230555556
SP,3514304,Dourado,-22.1
SP,3514403,Dracena,-21.4825
SP,3514502,Duartina,-22.4144444444
SP,3514601,Dumont,-21.2363888889
SP,3514700,Echaporã,-22.4294444444
SP,3514809,Eldorado,-24.52
SP,3514908,Elias Fausto,-23.0427777778
SP,3514924,Elisiário,-21.1655555556
SP,3514957,Embaúba,-20.9825
SP,3515004,Embu,-23.6488888889
SP,3515103,Embu-Guaçu,-23.8322222222
SP,3515129,Emilianópolis,-21.8330555556
SP,3515152,Engenheiro Coelho,-22.4883333333
SP,3515186,Espírito Santo do Pinhal,-22.1158333333
SP,3515194,Espírito Santo do Turvo,-22.6922222222
SP,3515202,Estrela d'Oeste,-20.2877777778
SP,3515301,Estrela do Norte,-22.4880555556
SP,3515350,Euclides da Cunha Paulista,-22.5613888889
SP,3515400,Fartura,-23.3883333333
SP,3515509,Fernandópolis,-20.2838888889
SP,3515608,Fernando Prestes,-21.2644444444
SP,3515657,Fernão,-22.3586111111
SP,3515707,Ferraz de Vasconcelos,-23.5408333333
SP,3515806,Flora Rica,-21.6758333333
SP,3515905,Floreal,-20.6766666667
SP,3516002,Flórida Paulista,-21.6147222222
SP,3516101,Florínia,-22.9033333333
SP,3516200,Franca,-20.5386111111
SP,3516309,Francisco Morato,-23.2816666667
SP,3516408,Franco da Rocha,-23.3216666667
SP,3516507,Gabriel Monteiro,-21.5311111111
SP,3516606,Gália,-22.2913888889
SP,3516705,Garça,-22.2105555556
SP,3516804,Gastão Vidigal,-20.7986111111
SP,3516853,Gavião Peixoto,-21.8388888889
SP,3516903,General Salgado,-20.6483333333
SP,3517000,Getulina,-21.7986111111
SP,3517109,Glicério,-21.3761111111
SP,3517208,Guaiçara,-21.6219444444
SP,3517307,Guaimbê,-21.91
SP,3517406,Guaíra,-20.3183333333
SP,3517505,Guapiaçu,-20.795
SP,3517604,Guapiara,-24.185
SP,3517703,Guará,-20.4283333333
SP,3517802,Guaraçaí,-21.0283333333
SP,3517901,Guaraci,-20.4986111111
SP,3518008,Guarani d'Oeste,-20.0747222222
SP,3518107,Guarantã,-21.895
SP,3518206,Guararapes,-21.2608333333
SP,3518305,Guararema,-23.415
SP,3518404,Guaratinguetá,-22.8163888889
SP,3518503,Guareí,-23.3727777778
SP,3518602,Guariba,-21.36
SP,3518701,Guarujá,-23.9930555556
SP,3518800,Guarulhos,-23.4627777778
SP,3518859,Guatapará,-21.4966666667
SP,3518909,Guzolândia,-20.6497222222
SP,3519006,Herculândia,-22.0036111111
SP,3519055,Holambra,-22.6330555556
SP,3519071,Hortolândia,-22.8583333333
SP,3519105,Iacanga,-21.89
SP,3519204,Iacri,-21.8583333333
SP,3519253,Iaras,-22.8708333333
SP,3519303,Ibaté,-21.9547222222
SP,3519402,Ibirá,-21.0802777778
SP,3519501,Ibirarema,-22.8175
SP,3519600,Ibitinga,-21.7577777778
SP,3519709,Ibiúna,-23.6563888889
SP,3519808,Icém,-20.3416666667
SP,3519907,Iepê,-22.6605555556
SP,3520004,Igaraçu do Tietê,-22.5091666667
SP,3520103,Igarapava,-20.0383333333
SP,3520202,Igaratá,-23.2044444444
SP,3520301,Iguape,-24.7080555556
SP,3520400,Ilhabela,-23.7780555556
SP,3520426,Ilha Comprida,-24.7411111111
SP,3520442,Ilha Solteira,-20.4327777778
SP,3520509,Indaiatuba,-23.0902777778
SP,3520608,Indiana,-22.1744444444
SP,3520707,Indiaporã,-19.98
SP,3520806,Inúbia Paulista,-21.7697222222
SP,3520905,Ipaussu,-23.0566666667
SP,3521002,Iperó,-23.3502777778
SP,3521101,Ipeúna,-22.4358333333
SP,3521150,Ipiguá,-20.6566666667
SP,3521200,Iporanga,-24.5855555556
SP,3521309,Ipuã,-20.4380555556
SP,3521408,Iracemápolis,-22.5805555556
SP,3521507,Irapuã,-21.2794444444
SP,3521606,Irapuru,-21.5708333333
SP,3521705,Itaberá,-23.8619444444
SP,3521804,Itaí,-23.4177777778
SP,3521903,Itajobi,-21.3180555556
SP,3522000,Itaju,-21.9811111111
SP,3522109,Itanhaém,-24.1830555556
SP,3522158,Itaóca,-24.64
SP,3522208,Itapecerica da Serra,-23.7169444444
SP,3522307,Itapetininga,-23.5916666667
SP,3522406,Itapeva,-23.9822222222
SP,3522505,Itapevi,-23.5488888889
SP,3522604,Itapira,-22.4361111111
SP,3522653,Itapirapuã Paulista,-24.5738888889
SP,3522703,Itápolis,-21.5955555556
SP,3522802,Itaporanga,-23.7077777778
SP,3522901,Itapuí,-22.2333333333
SP,3523008,Itapura,-20.6461111111
SP,3523107,Itaquaquecetuba,-23.4861111111
SP,3523206,Itararé,-24.1125
SP,3523305,Itariri,-24.2891666667
SP,3523404,Itatiba,-23.0058333333
SP,3523503,Itatinga,-23.1016666667
SP,3523602,Itirapina,-22.2527777778
SP,3523701,Itirapuã,-20.6408333333
SP,3523800,Itobi,-21.7369444444
SP,3523909,Itu,-23.2641666667
SP,3524006,Itupeva,-23.1530555556
SP,3524105,Ituverava,-20.3394444444
SP,3524204,Jaborandi,-20.6880555556
SP,3524303,Jaboticabal,-21.2547222222
SP,3524402,Jacareí,-23.3052777778
SP,3524501,Jaci,-20.8822222222
SP,3524600,Jacupiranga,-24.6925
SP,3524709,Jaguariúna,-22.7055555556
SP,3524808,Jales,-20.2688888889
SP,3524907,Jambeiro,-23.2536111111
SP,3525003,Jandira,-23.5275
SP,3525102,Jardinópolis,-21.0177777778
SP,3525201,Jarinu,-23.1013888889
SP,3525300,Jaú,-22.2963888889
SP,3525409,Jeriquara,-20.3111111111
SP,3525508,Joanópolis,-22.9302777778
SP,3525607,João Ramalho,-22.2502777778
SP,3525706,José Bonifácio,-21.0527777778
SP,3525805,Júlio Mesquita,-22.0088888889
SP,3525854,Jumirim,-23.0866666667
SP,3525904,Jundiaí,-23.1863888889
SP,3526001,Junqueirópolis,-21.5147222222
SP,3526100,Juquiá,-24.3208333333
SP,3526209,Juquitiba,-23.9316666667
SP,3526308,Lagoinha,-23.0905555556
SP,3526407,Laranjal Paulista,-23.0497222222
SP,3526506,Lavínia,-21.1683333333
SP,3526605,Lavrinhas,-22.5708333333
SP,3526704,Leme,-22.1855555556
SP,3526803,Lençóis Paulista,-22.5986111111
SP,3526902,Limeira,-22.5647222222
SP,3527009,Lindóia,-22.5230555556
SP,3527108,Lins,-21.6786111111
SP,3527207,Lorena,-22.7308333333
SP,3527256,Lourdes,-20.9669444444
SP,3527306,Louveira,-23.0863888889
SP,3527405,Lucélia,-21.7202777778
SP,3527504,Lucianópolis,-22.4311111111
SP,3527603,Luís Antônio,-21.555
SP,3527702,Luiziânia,-21.6758333333
SP,3527801,Lupércio,-22.415
SP,3527900,Lutécia,-22.34
SP,3528007,Macatuba,-22.5022222222
SP,3528106,Macaubal,-20.8058333333
SP,3528205,Macedônia,-20.1458333333
SP,3528304,Magda,-20.6438888889
SP,3528403,Mairinque,-23.5458333333
SP,3528502,Mairiporã,-23.3186111111
SP,3528601,Manduri,-23.0033333333
SP,3528700,Marabá Paulista,-22.1080555556
SP,3528809,Maracaí,-22.6105555556
SP,3528858,Marapoama,-21.2591666667
SP,3528908,Mariápolis,-21.7988888889
SP,3529005,Marília,-22.2138888889
SP,3529104,Marinópolis,-20.4405555556
SP,3529203,Martinópolis,-22.1458333333
SP,3529302,Matão,-21.6033333333
SP,3529401,Mauá,-23.6677777778
SP,3529500,Mendonça,-21.1666666667
SP,3529609,Meridiano,-20.3591666667
SP,3529658,Mesópolis,-19.9663888889
SP,3529708,Miguelópolis,-20.1794444444
SP,3529807,Mineiros do Tietê,-22.4094444444
SP,3529906,Miracatu,-24.2813888889
SP,3530003,Mira Estrela,-19.9794444444
SP,3530102,Mirandópolis,-21.1336111111
SP,3530201,Mirante do Paranapanema,-22.2919444444
SP,3530300,Mirassol,-20.8191666667
SP,3530409,Mirassolândia,-20.6166666667
SP,3530508,Mococa,-21.4677777778
SP,3530607,Moji das Cruzes,-23.5227777778
SP,3530706,Mogi Guaçu,-22.3722222222
SP,3530805,Moji-Mirim,-22.4319444444
SP,3530904,Mombuca,-22.9291666667
SP,3531001,Monções,-20.8502777778
SP,3531100,Mongaguá,-24.0930555556
SP,3531209,Monte Alegre do Sul,-22.6819444444
SP,3531308,Monte Alto,-21.2611111111
SP,3531407,Monte Aprazível,-20.7725
SP,3531506,Monte Azul Paulista,-20.9072222222
SP,3531605,Monte Castelo,-21.2994444444
SP,3531704,Monteiro Lobato,-22.9566666667
SP,3531803,Monte Mor,-22.9466666667
SP,3531902,Morro Agudo,-20.7313888889
SP,3532009,Morungaba,-22.88
SP,3532058,Motuca,-21.5080555556
SP,3532108,Murutinga do Sul,-20.9933333333
SP,3532157,Nantes,-22.6205555556
SP,3532207,Narandiba,-22.4072222222
SP,3532306,Natividade da Serra,-23.3755555556
SP,3532405,Nazaré Paulista,-23.1811111111
SP,3532504,Neves Paulista,-20.8461111111
SP,3532603,Nhandeara,-20.6941666667
SP,3532702,Nipoã,-20.9133333333
SP,3532801,Nova Aliança,-21.0158333333
SP,3532827,Nova Campina,-24.1208333333
SP,3532843,Nova Canaã Paulista,-20.3858333333
SP,3532868,Nova Castilho,-20.7630555556
SP,3532900,Nova Europa,-21.7783333333
SP,3533007,Nova Granada,-20.5338888889
SP,3533106,Nova Guataporanga,-21.3344444444
SP,3533205,Nova Independência,-21.1038888889
SP,3533254,Novais,-20.9922222222
SP,3533304,Nova Luzitânia,-20.8561111111
SP,3533403,Nova Odessa,-22.7775
SP,3533502,Novo Horizonte,-21.4680555556
SP,3533601,Nuporanga,-20.7308333333
SP,3533700,Ocauçu,-22.4388888889
SP,3533809,Óleo,-22.9413888889
SP,3533908,Olímpia,-20.7372222222
SP,3534005,Onda Verde,-20.6
SP,3534104,Oriente,-22.1527777778
SP,3534203,Orindiúva,-20.1822222222
SP,3534302,Orlândia,-20.7202777778
SP,3534401,Osasco,-23.5325
SP,3534500,Oscar Bressane,-22.3183333333
SP,3534609,Osvaldo Cruz,-21.7966666667
SP,3534708,Ourinhos,-22.9788888889
SP,3534757,Ouroeste,-20.0005555556
SP,3534807,Ouro Verde,-21.4894444444
SP,3534906,Pacaembu,-21.5622222222
SP,3535002,Palestina,-20.39
SP,3535101,Palmares Paulista,-21.0830555556
SP,3535200,Palmeira d'Oeste,-20.4163888889
SP,3535309,Palmital,-22.7888888889
SP,3535408,Panorama,-21.3563888889
SP,3535507,Paraguaçu Paulista,-22.4127777778
SP,3535606,Paraibuna,-23.3861111111
SP,3535705,Paraíso,-21.0163888889
SP,3535804,Paranapanema,-23.3886111111
SP,3535903,Paranapuã,-20.1033333333
SP,3536000,Parapuã,-21.7680555556
SP,3536109,Pardinho,-23.0811111111
SP,3536208,Pariquera-Açu,-24.715
SP,3536257,Parisi,-20.3036111111
SP,3536307,Patrocínio Paulista,-20.6394444444
SP,3536406,Paulicéia,-21.3177777778
SP,3536505,Paulínia,-22.7611111111
SP,3536570,Paulistânia,-22.5783333333
SP,3536604,Paulo de Faria,-20.0308333333
SP,3536703,Pederneiras,-22.3516666667
SP,3536802,Pedra Bela,-22.7930555556
SP,3536901,Pedranópolis,-20.2475
SP,3537008,Pedregulho,-20.2569444444
SP,3537107,Pedreira,-22.7419444444
SP,3537156,Pedrinhas Paulista,-22.815
SP,3537206,Pedro de Toledo,-24.2747222222
SP,3537305,Penápolis,-21.4197222222
SP,3537404,Pereira Barreto,-20.6383333333
SP,3537503,Pereiras,-23.0761111111
SP,3537602,Peruíbe,-24.32
SP,3537701,Piacatu,-21.5922222222
SP,3537800,Piedade,-23.7119444444
SP,3537909,Pilar do Sul,-23.8130555556
SP,3538006,Pindamonhangaba,-22.9238888889
SP,3538105,Pindorama,-21.1858333333
SP,3538204,Pinhalzinho,-22.7794444444
SP,3538303,Piquerobi,-21.8675
SP,3538501,Piquete,-22.6136111111
SP,3538600,Piracaia,-23.0538888889
SP,3538709,Piracicaba,-22.7252777778
SP,3538808,Piraju,-23.1936111111
SP,3538907,Pirajuí,-21.9986111111
SP,3539004,Pirangi,-21.0913888889
SP,3539103,Pirapora do Bom Jesus,-23.3969444444
SP,3539202,Pirapozinho,-22.2752777778
SP,3539301,Pirassununga,-21.9961111111
SP,3539400,Piratininga,-22.4127777778
SP,3539509,Pitangueiras,-21.0094444444
SP,3539608,Planalto,-21.0344444444
SP,3539707,Platina,-22.6377777778
SP,3539806,Poá,-23.5280555556
SP,3539905,Poloni,-20.7852777778
SP,3540002,Pompéia,-22.1086111111
SP,3540101,Pongaí,-21.7363888889
SP,3540200,Pontal,-21.0225
SP,3540259,Pontalinda,-20.4408333333
SP,3540309,Pontes Gestal,-20.1666666667
SP,3540408,Populina,-19.9327777778
SP,3540507,Porangaba,-23.1758333333
SP,3540606,Porto Feliz,-23.2147222222
SP,3540705,Porto Ferreira,-21.8538888889
SP,3540754,Potim,-22.8427777778
SP,3540804,Potirendaba,-21.0427777778
SP,3540853,Pracinha,-21.8511111111
SP,3540903,Pradópolis,-21.3594444444
SP,3541000,Praia Grande,-24.0058333333
SP,3541059,Pratânia,-22.8083333333
SP,3541109,Presidente Alves,-22.1
SP,3541208,Presidente Bernardes,-22.0061111111
SP,3541307,Presidente Epitácio,-21.7633333333
SP,3541406,Presidente Prudente,-22.1255555556
SP,3541505,Presidente Venceslau,-21.8761111111
SP,3541604,Promissão,-21.5366666667
SP,3541653,Quadra,-23.2994444444
SP,3541703,Quatá,-22.2475
SP,3541802,Queiroz,-21.7988888889
SP,3541901,Queluz,-22.5369444444
SP,3542008,Quintana,-22.0725
SP,3542107,Rafard,-23.0116666667
SP,3542206,Rancharia,-22.2291666667
SP,3542305,Redenção da Serra,-23.2669444444
SP,3542404,Regente Feijó,-22.2213888889
SP,3542503,Reginópolis,-21.8880555556
SP,3542602,Registro,-24.4875
SP,3542701,Restinga,-20.6033333333
SP,3542800,Ribeira,-24.6569444444
SP,3542909,Ribeirão Bonito,-22.0666666667
SP,3543006,Ribeirão Branco,-24.2208333333
SP,3543105,Ribeirão Corrente,-20.4569444444
SP,3543204,Ribeirão do Sul,-22.7841666667
SP,3543238,Ribeirão dos Índios,-21.9758333333
SP,3543253,Ribeirão Grande,-24.0991666667
SP,3543303,Ribeirão Pires,-23.7105555556
SP,3543402,Ribeirão Preto,-21.1775
SP,3543501,Riversul,-23.8283333333
SP,3543600,Rifaina,-20.0805555556
SP,3543709,Rincão,-21.5869444444
SP,3543808,Rinópolis,-21.7258333333
SP,3543907,Rio Claro,-22.4113888889
SP,3544004,Rio das Pedras,-22.8433333333
SP,3544103,Rio Grande da Serra,-23.7441666667
SP,3544202,Riolândia,-19.9808333333
SP,3544251,Rosana,-22.5797222222
SP,3544301,Roseira,-22.8980555556
SP,3544400,Rubiácea,-21.3005555556
SP,3544509,Rubinéia,-20.1794444444
SP,3544608,Sabino,-21.4597222222
SP,3544707,Sagres,-21.8836111111
SP,3544806,Sales,-21.3411111111
SP,3544905,Sales Oliveira,-20.7719444444
SP,3545001,Salesópolis,-23.5322222222
SP,3545100,Salmourão,-21.6241666667
SP,3545159,Saltinho,-22.8466666667
SP,3545209,Salto,-23.2008333333
SP,3545308,Salto de Pirapora,-23.6488888889
SP,3545407,Salto Grande,-22.8927777778
SP,3545506,Sandovalina,-22.4561111111
SP,3545605,Santa Adélia,-21.2427777778
SP,3545704,Santa Albertina,-20.0319444444
SP,3545803,Santa Bárbara d'Oeste,-22.7536111111
SP,3546009,Santa Branca,-23.3966666667
SP,3546108,Santa Clara d'Oeste,-20.0938888889
SP,3546207,Santa Cruz da Conceição,-22.1402777778
SP,3546256,Santa Cruz da Esperança,-21.2908333333
SP,3546306,Santa Cruz das Palmeiras,-21.8269444444
SP,3546405,Santa Cruz do Rio Pardo,-22.8988888889
SP,3546504,Santa Ernestina,-21.4627777778
SP,3546603,Santa Fé do Sul,-20.2111111111
SP,3546702,Santa Gertrudes,-22.4566666667
SP,3546801,Santa Isabel,-23.3155555556
SP,3546900,Santa Lúcia,-21.685
SP,3547007,Santa Maria da Serra,-22.5672222222
SP,3547106,Santa Mercedes,-21.3508333333
SP,3547205,Santana da Ponte Pensa,-20.2530555556
SP,3547304,Santana de Parnaíba,-23.4441666667
SP,3547403,Santa Rita d'Oeste,-20.1436111111
SP,3547502,Santa Rita do Passa Quatro,-21.7102777778
SP,3547601,Santa Rosa de Viterbo,-21.4727777778
SP,3547650,Santa Salete,-20.2447222222
SP,3547700,Santo Anastácio,-21.8383333333
SP,3547809,Santo André,-23.6638888889
