Sigla,Código,Município,1998
SP,3515004,Embu,46.8522222222
SP,3515103,Embu-Guaçu,46.8113888889
SP,3515129,Emilianópolis,51.4830555556
SP,3515152,Engenheiro Coelho,47.215
SP,3515186,Espírito Santo do Pinhal,46.6827777778
SP,3515194,Espírito Santo do Turvo,49.4302777778
SP,3515202,Estrela d'Oeste,50.4008333333
SP,3515301,Estrela do Norte,51.6602777778
SP,3515350,Euclides da Cunha Paulista,52.5902777778
SP,3515400,Fartura,49.51
SP,3515509,Fernandópolis,50.2463888889
SP,3515608,Fernando Prestes,48.6852777778
SP,3515657,Fernão,49.5208333333
SP,3515707,Ferraz de Vasconcelos,46.3686111111
SP,3515806,Flora Rica,51.3841666667
SP,3515905,Floreal,50.1452777778
SP,3516002,Flórida Paulista,51.1736111111
SP,3516101,Florínia,50.7377777778
SP,3516200,Franca,47.4008333333
SP,3516309,Francisco Morato,46.7452777778
SP,3516408,Franco da Rocha,46.7269444444
SP,3516507,Gabriel Monteiro,50.5547222222
SP,3516606,Gália,49.5527777778
SP,3516705,Garça,49.6561111111
SP,3516804,Gastão Vidigal,50.1869444444
SP,3516853,Gavião Peixoto,48.4947222222
SP,3516903,General Salgado,50.3605555556
SP,3517000,Getulina,49.9286111111
SP,3517109,Glicério,50.2058333333
SP,3517208,Guaiçara,49.7986111111
SP,3517307,Guaimbê,49.8966666667
SP,3517406,Guaíra,48.3105555556
SP,3517505,Guapiaçu,49.2202777778
SP,3517604,Guapiara,48.5327777778
SP,3517703,Guará,47.8241666667
SP,3517802,Guaraçaí,51.2066666667
SP,3517901,Guaraci,48.9447222222
SP,3518008,Guarani d'Oeste,50.3394444444
SP,3518107,Guarantã,49.5897222222
SP,3518206,Guararapes,50.6427777778
SP,3518305,Guararema,46.035
SP,3518404,Guaratinguetá,45.1925
SP,3518503,Guareí,48.1841666667
SP,3518602,Guariba,48.2283333333
SP,3518701,Guarujá,46.2563888889
SP,3518800,Guarulhos,46.5333333333
SP,3518859,Guatapará,48.0377777778
SP,3518909,Guzolândia,50.6619444444
SP,3519006,Herculândia,50.3852777778
SP,3519055,Holambra,47.0555555556
SP,3519071,Hortolândia,47.22
SP,3519105,Iacanga,49.0247222222
SP,3519204,Iacri,50.6894444444
SP,3519253,Iaras,49.1627777778
SP,3519303,Ibaté,47.9966666667
SP,3519402,Ibirá,49.2408333333
SP,3519501,Ibirarema,50.0725
SP,3519600,Ibitinga,48.8288888889
SP,3519709,Ibiúna,47.2225
SP,3519808,Icém,49.195
SP,3519907,Iepê,51.0761111111
SP,3520004,Igaraçu do Tietê,48.5577777778
SP,3520103,Igarapava,47.7469444444
SP,3520202,Igaratá,46.1561111111
SP,3520301,Iguape,47.5552777778
SP,3520400,Ilhabela,45.3580555556
SP,3520426,Ilha Comprida,47.54
SP,3520442,Ilha Solteira,51.3425
SP,3520509,Indaiatuba,47.2180555556
SP,3520608,Indiana,51.2516666667
SP,3520707,Indiaporã,50.2897222222
SP,3520806,Inúbia Paulista,50.9619444444
SP,3520905,Ipaussu,49.6263888889
SP,3521002,Iperó,47.6886111111
SP,3521101,Ipeúna,47.7188888889
SP,3521150,Ipiguá,49.3872222222
SP,3521200,Iporanga,48.5930555556
SP,3521309,Ipuã,48.0122222222
SP,3521408,Iracemápolis,47.5186111111
SP,3521507,Irapuã,49.4088888889
SP,3521606,Irapuru,51.345
SP,3521705,Itaberá,49.1372222222
SP,3521804,Itaí,49.0905555556
SP,3521903,Itajobi,49.0544444444
SP,3522000,Itaju,48.8047222222
SP,3522109,Itanhaém,46.7888888889
SP,3522158,Itaóca,48.8427777778
SP,3522208,Itapecerica da Serra,46.8491666667
SP,3522307,Itapetininga,48.0530555556
SP,3522406,Itapeva,48.8755555556
SP,3522505,Itapevi,46.9341666667
SP,3522604,Itapira,46.8216666667
SP,3522653,Itapirapuã Paulista,49.1680555556
SP,3522703,Itápolis,48.8127777778
SP,3522802,Itaporanga,49.4897222222
SP,3522901,Itapuí,48.7191666667
SP,3523008,Itapura,51.5088888889
SP,3523107,Itaquaquecetuba,46.3483333333
SP,3523206,Itararé,49.3316666667
SP,3523305,Itariri,47.1744444444
SP,3523404,Itatiba,46.8388888889
SP,3523503,Itatinga,48.6158333333
SP,3523602,Itirapina,47.8227777778
SP,3523701,Itirapuã,47.2191666667
SP,3523800,Itobi,46.975
SP,3523909,Itu,47.2991666667
SP,3524006,Itupeva,47.0577777778
SP,3524105,Ituverava,47.7805555556
SP,3524204,Jaborandi,48.4125
SP,3524303,Jaboticabal,48.3222222222
SP,3524402,Jacareí,45.9658333333
SP,3524501,Jaci,49.57
SP,3524600,Jacupiranga,48.0022222222
SP,3524709,Jaguariúna,46.9858333333
SP,3524808,Jales,50.5458333333
SP,3524907,Jambeiro,45.6877777778
SP,3525003,Jandira,46.9025
SP,3525102,Jardinópolis,47.7638888889
SP,3525201,Jarinu,46.7283333333
SP,3525300,Jaú,48.5577777778
SP,3525409,Jeriquara,47.5891666667
SP,3525508,Joanópolis,46.2755555556
SP,3525607,João Ramalho,50.7677777778
SP,3525706,José Bonifácio,49.6883333333
SP,3525805,Júlio Mesquita,49.7872222222
SP,3525854,Jumirim,47.7841666667
SP,3525904,Jundiaí,46.8841666667
SP,3526001,Junqueirópolis,51.4336111111
SP,3526100,Juquiá,47.6347222222
SP,3526209,Juquitiba,47.0683333333
SP,3526308,Lagoinha,45.1902777778
SP,3526407,Laranjal Paulista,47.8366666667
SP,3526506,Lavínia,51.0397222222
SP,3526605,Lavrinhas,44.9022222222
SP,3526704,Leme,47.3902777778
SP,3526803,Lençóis Paulista,48.8002777778
SP,3526902,Limeira,47.4016666667
SP,3527009,Lindóia,46.65
SP,3527108,Lins,49.7425
SP,3527207,Lorena,45.1247222222
SP,3527256,Lourdes,50.2241666667
SP,3527306,Louveira,46.9505555556
SP,3527405,Lucélia,51.0188888889
SP,3527504,Lucianópolis,49.5225
SP,3527603,Luís Antônio,47.7044444444
SP,3527702,Luiziânia,50.3266666667
SP,3527801,Lupércio,49.8172222222
SP,3527900,Lutécia,50.3922222222
SP,3528007,Macatuba,48.7113888889
SP,3528106,Macaubal,49.9638888889
SP,3528205,Macedônia,50.1944444444
SP,3528304,Magda,50.2261111111
SP,3528403,Mairinque,47.1833333333
SP,3528502,Mairiporã,46.5866666667
SP,3528601,Manduri,49.3219444444
SP,3528700,Marabá Paulista,51.9625
SP,3528809,Maracaí,50.6672222222
SP,3528858,Marapoama,49.1288888889
SP,3528908,Mariápolis,51.1813888889
SP,3529005,Marília,49.9458333333
SP,3529104,Marinópolis,50.8230555556
SP,3529203,Martinópolis,51.1708333333
SP,3529302,Matão,48.3658333333
SP,3529401,Mauá,46.4613888889
SP,3529500,Mendonça,49.5808333333
SP,3529609,Meridiano,50.1733333333
SP,3529658,Mesópolis,50.6380555556
SP,3529708,Miguelópolis,48.0319444444
SP,3529807,Mineiros do Tietê,48.4505555556
SP,3529906,Miracatu,47.4597222222
SP,3530003,Mira Estrela,50.1372222222
SP,3530102,Mirandópolis,51.1016666667
SP,3530201,Mirante do Paranapanema,51.9063888889
SP,3530300,Mirassol,49.5211111111
SP,3530409,Mirassolândia,49.4638888889
SP,3530508,Mococa,47.0047222222
SP,3530607,Moji das Cruzes,46.1883333333
SP,3530706,Mogi Guaçu,46.9422222222
SP,3530805,Moji-Mirim,46.9577777778
SP,3530904,Mombuca,47.5661111111
SP,3531001,Monções,50.0916666667
SP,3531100,Mongaguá,46.6208333333
SP,3531209,Monte Alegre do Sul,46.6808333333
SP,3531308,Monte Alto,48.4963888889
SP,3531407,Monte Aprazível,49.7141666667
SP,3531506,Monte Azul Paulista,48.6413888889
SP,3531605,Monte Castelo,51.5686111111
SP,3531704,Monteiro Lobato,45.8397222222
SP,3531803,Monte Mor,47.3158333333
SP,3531902,Morro Agudo,48.0577777778
SP,3532009,Morungaba,46.7916666667
SP,3532058,Motuca,48.1511111111
SP,3532108,Murutinga do Sul,51.2775
SP,3532157,Nantes,51.2369444444
SP,3532207,Narandiba,51.5244444444
SP,3532306,Natividade da Serra,45.4419444444
SP,3532405,Nazaré Paulista,46.395
SP,3532504,Neves Paulista,49.6297222222
SP,3532603,Nhandeara,50.0383333333
SP,3532702,Nipoã,49.7777777778
SP,3532801,Nova Aliança,49.4961111111
SP,3532827,Nova Campina,48.9036111111
SP,3532843,Nova Canaã Paulista,50.9491666667
SP,3532868,Nova Castilho,50.3430555556
SP,3532900,Nova Europa,48.5608333333
SP,3533007,Nova Granada,49.3141666667
SP,3533106,Nova Guataporanga,51.6438888889
SP,3533205,Nova Independência,51.49
SP,3533254,Novais,48.9186111111
SP,3533304,Nova Luzitânia,50.2616666667
SP,3533403,Nova Odessa,47.2958333333
SP,3533502,Novo Horizonte,49.2208333333
SP,3533601,Nuporanga,47.7305555556
SP,3533700,Ocauçu,49.9227777778
SP,3533809,Óleo,49.3419444444
SP,3533908,Olímpia,48.9147222222
SP,3534005,Onda Verde,49.2952777778
SP,3534104,Oriente,50.0908333333
SP,3534203,Orindiúva,49.3513888889
SP,3534302,Orlândia,47.8866666667
SP,3534401,Osasco,46.7916666667
SP,3534500,Oscar Bressane,50.2813888889
SP,3534609,Osvaldo Cruz,50.8786111111
SP,3534708,Ourinhos,49.8705555556
SP,3534757,Ouroeste,50.3722222222
SP,3534807,Ouro Verde,51.7002777778
SP,3534906,Pacaembu,51.2605555556
SP,3535002,Palestina,49.4330555556
SP,3535101,Palmares Paulista,48.8008333333
SP,3535200,Palmeira d'Oeste,50.7619444444
SP,3535309,Palmital,50.2175
SP,3535408,Panorama,51.8597222222
SP,3535507,Paraguaçu Paulista,50.5758333333
SP,3535606,Paraibuna,45.6622222222
SP,3535705,Paraíso,48.7736111111
SP,3535804,Paranapanema,48.7227777778
SP,3535903,Paranapuã,50.5858333333
SP,3536000,Parapuã,50.7716666667
SP,3536109,Pardinho,48.3736111111
SP,3536208,Pariquera-Açu,47.8811111111
SP,3536257,Parisi,50.0147222222
SP,3536307,Patrocínio Paulista,47.2816666667
SP,3536406,Paulicéia,51.8305555556
SP,3536505,Paulínia,47.1541666667
SP,3536570,Paulistânia,49.4027777778
SP,3536604,Paulo de Faria,49.3833333333
SP,3536703,Pederneiras,48.775
SP,3536802,Pedra Bela,46.4430555556
SP,3536901,Pedranópolis,50.1102777778
SP,3537008,Pedregulho,47.4766666667
SP,3537107,Pedreira,46.9013888889
SP,3537156,Pedrinhas Paulista,50.7938888889
SP,3537206,Pedro de Toledo,47.2327777778
SP,3537305,Penápolis,50.0775
SP,3537404,Pereira Barreto,51.1091666667
SP,3537503,Pereiras,47.9758333333
SP,3537602,Peruíbe,46.9983333333
SP,3537701,Piacatu,50.5991666667
SP,3537800,Piedade,47.4277777778
SP,3537909,Pilar do Sul,47.7163888889
SP,3538006,Pindamonhangaba,45.4616666667
SP,3538105,Pindorama,48.9072222222
SP,3538204,Pinhalzinho,46.5905555556
SP,3538303,Piquerobi,51.7286111111
SP,3538501,Piquete,45.1761111111
SP,3538600,Piracaia,46.3580555556
SP,3538709,Piracicaba,47.6491666667
SP,3538808,Piraju,49.3838888889
SP,3538907,Pirajuí,49.4572222222
SP,3539004,Pirangi,48.6577777778
SP,3539103,Pirapora do Bom Jesus,47.0022222222
SP,3539202,Pirapozinho,51.5
SP,3539301,Pirassununga,47.4258333333
SP,3539400,Piratininga,49.1347222222
SP,3539509,Pitangueiras,48.2216666667
SP,3539608,Planalto,49.9291666667
SP,3539707,Platina,50.2038888889
SP,3539806,Poá,46.3447222222
SP,3539905,Poloni,49.8236111111
SP,3540002,Pompéia,50.1716666667
SP,3540101,Pongaí,49.3666666667
SP,3540200,Pontal,48.0372222222
SP,3540259,Pontalinda,50.5233333333
SP,3540309,Pontes Gestal,49.7033333333
SP,3540408,Populina,50.5375
SP,3540507,Porangaba,48.125
SP,3540606,Porto Feliz,47.5238888889
SP,3540705,Porto Ferreira,47.4791666667
SP,3540754,Potim,45.2513888889
SP,3540804,Potirendaba,49.3772222222
SP,3540853,Pracinha,51.0866666667
SP,3540903,Pradópolis,48.0655555556
SP,3541000,Praia Grande,46.4027777778
SP,3541059,Pratânia,48.6661111111
SP,3541109,Presidente Alves,49.4380555556
SP,3541208,Presidente Bernardes,51.5530555556
SP,3541307,Presidente Epitácio,52.1155555556
SP,3541406,Presidente Prudente,51.3888888889
SP,3541505,Presidente Venceslau,51.8438888889
SP,3541604,Promissão,49.8580555556
SP,3541653,Quadra,48.0547222222
SP,3541703,Quatá,50.6983333333
SP,3541802,Queiroz,50.2402777778
SP,3541901,Queluz,44.7738888889
SP,3542008,Quintana,50.3075
SP,3542107,Rafard,47.5269444444
SP,3542206,Rancharia,50.8930555556
SP,3542305,Redenção da Serra,45.5366666667
SP,3542404,Regente Feijó,51.3027777778
SP,3542503,Reginópolis,49.2252777778
SP,3542602,Registro,47.8436111111
SP,3542701,Restinga,47.4827777778
SP,3542800,Ribeira,49.0088888889
SP,3542909,Ribeirão Bonito,48.1761111111
SP,3543006,Ribeirão Branco,48.7655555556
SP,3543105,Ribeirão Corrente,47.5902777778
SP,3543204,Ribeirão do Sul,49.9336111111
SP,3543238,Ribeirão dos Índios,51.6513888889
SP,3543253,Ribeirão Grande,48.3652777778
SP,3543303,Ribeirão Pires,46.4133333333
SP,3543402,Ribeirão Preto,47.8102777778
SP,3543501,Riversul,49.4291666667
SP,3543600,Rifaina,47.4213888889
SP,3543709,Rincão,48.0708333333
SP,3543808,Rinópolis,50.7222222222
SP,3543907,Rio Claro,47.5613888889
SP,3544004,Rio das Pedras,47.6061111111
SP,3544103,Rio Grande da Serra,46.3983333333
SP,3544202,Riolândia,49.6819444444
SP,3544251,Rosana,53.0591666667
SP,3544301,Roseira,45.3052777778
SP,3544400,Rubiácea,50.7266666667
SP,3544509,Rubinéia,51.0022222222
SP,3544608,Sabino,49.5783333333
SP,3544707,Sagres,50.9561111111
SP,3544806,Sales,49.4852777778
SP,3544905,Sales Oliveira,47.8380555556
SP,3545001,Salesópolis,45.8463888889
SP,3545100,Salmourão,50.8605555556
SP,3545159,Saltinho,47.6769444444
SP,3545209,Salto,47.2869444444
SP,3545308,Salto de Pirapora,47.5733333333
SP,3545407,Salto Grande,49.9855555556
SP,3545506,Sandovalina,51.7630555556
SP,3545605,Santa Adélia,48.8041666667
SP,3545704,Santa Albertina,50.7277777778
SP,3545803,Santa Bárbara d'Oeste,47.4136111111
SP,3546009,Santa Branca,45.8838888889
SP,3546108,Santa Clara d'Oeste,50.9263888889
SP,3546207,Santa Cruz da Conceição,47.4519444444
SP,3546256,Santa Cruz da Esperança,47.4297222222
SP,3546306,Santa Cruz das Palmeiras,47.2486111111
SP,3546405,Santa Cruz do Rio Pardo,49.6325
SP,3546504,Santa Ernestina,48.3908333333
SP,3546603,Santa Fé do Sul,50.9258333333
SP,3546702,Santa Gertrudes,47.5302777778
SP,3546801,Santa Isabel,46.2213888889
SP,3546900,Santa Lúcia,48.0841666667
SP,3547007,Santa Maria da Serra,48.1605555556
SP,3547106,Santa Mercedes,51.7552777778
SP,3547205,Santana da Ponte Pensa,50.7972222222
SP,3547304,Santana de Parnaíba,46.9177777778
SP,3547403,Santa Rita d'Oeste,50.83
SP,3547502,Santa Rita do Passa Quatro,47.4780555556
SP,3547601,Santa Rosa de Viterbo,47.3630555556
SP,3547650,Santa Salete,50.6883333333
SP,3547700,Santo Anastácio,51.6102777778
SP,3547809,Santo André,46.5383333333
SP,3547908,Santo Antônio da Alegria,47.1511111111
SP,3548005,Santo Antônio de Posse,46.9194444444
SP,3548054,Santo Antônio do Aracanguá,50.4955555556
SP,3548104,Santo Antônio do Jardim,46.7466666667
SP,3548203,Santo Antônio do Pinhal,45.6625
SP,3548302,Santo Expedito,51.3922222222
SP,3548401,Santópolis do Aguapeí,50.5002777778
SP,3548500,Santos,46.3336111111
SP,3548609,São Bento do Sapucaí,45.7308333333
SP,3548708,São Bernardo do Campo,46.565
SP,3548807,São Caetano do Sul,46.5511111111
SP,3548906,São Carlos,47.8908333333
SP,3549003,São Francisco,50.6966666667
SP,3549102,São João da Boa Vista,46.7980555556
SP,3549201,São João das Duas Pontes,50.3780555556
SP,3549250,São João de Iracema,50.3522222222
SP,3549300,São João do Pau d'Alho,51.6658333333
SP,3549409,São Joaquim da Barra,47.8547222222
SP,3549508,São José da Bela Vista,47.64
SP,3549607,São José do Barreiro,44.5777777778
SP,3549706,São José do Rio Pardo,46.8886111111
SP,3549805,São José do Rio Preto,49.3794444444
SP,3549904,São José dos Campos,45.8869444444
SP,3549953,São Lourenço da Serra,46.9425
SP,3550001,São Luís do Paraitinga,45.31
SP,3550100,São Manuel,48.5705555556
SP,3550209,São Miguel Arcanjo,47.9972222222
SP,3550308,São Paulo,46.6361111111
SP,3550407,São Pedro,47.9138888889
SP,3550506,São Pedro do Turvo,49.7397222222
SP,3550605,São Roque,47.1352777778
SP,3550704,São Sebastião,45.4097222222
SP,3550803,São Sebastião da Grama,46.8208333333
SP,3550902,São Simão,47.5508333333
SP,3551009,São Vicente,46.3919444444
SP,3551108,Sarapuí,47.8247222222
SP,3551207,Sarutaiá,49.4802777778
SP,3551306,Sebastianópolis do Sul,49.9211111111
SP,3551405,Serra Azul,47.5655555556
SP,3551504,Serrana,47.5955555556
SP,3551603,Serra Negra,46.7005555556
SP,3551702,Sertãozinho,47.9902777778
SP,3551801,Sete Barras,47.9255555556
SP,3551900,Severínia,48.8027777778
SP,3552007,Silveiras,44.8527777778
SP,3552106,Socorro,46.5288888889
SP,3552205,Sorocaba,47.4580555556
SP,3552304,Sud Mennucci,50.9238888889
SP,3552403,Sumaré,47.2669444444
SP,3552502,Suzano,46.3108333333
SP,3552551,Suzanápolis,51.0247222222
SP,3552601,Tabapuã,49.0316666667
SP,3552700,Tabatinga,48.6875
SP,3552809,Taboão da Serra,46.7916666667
SP,3552908,Taciba,51.2847222222
SP,3553005,Taguaí,49.4088888889
SP,3553104,Taiaçu,48.5125
SP,3553203,Taiúva,48.4516666667
SP,3553302,Tambaú,47.2744444444
SP,3553401,Tanabi,49.6491666667
SP,3553500,Tapiraí,47.5072222222
SP,3553609,Tapiratiba,46.7486111111
SP,3553658,Taquaral,48.4102777778
SP,3553708,Taquaritinga,48.5047222222
SP,3553807,Taquarituba,49.2444444444
SP,3553856,Taquarivaí,48.6930555556
SP,3553906,Tarabai,51.5591666667
SP,3553955,Tarumã,50.5772222222
SP,3554003,Tatuí,47.8569444444
SP,3554102,Taubaté,45.5552777778
SP,3554201,Tejupá,49.3763888889
SP,3554300,Teodoro Sampaio,52.1675
SP,3554409,Terra Roxa,48.3297222222
SP,3554508,Tietê,47.7147222222
SP,3554607,Timburi,49.6066666667
SP,3554656,Torre de Pedra,48.1947222222
SP,3554706,Torrinha,48.1691666667
SP,3554755,Trabiju,48.3355555556
SP,3554805,Tremembé,45.5494444444
SP,3554904,Três Fronteiras,50.8902777778
SP,3554953,Tuiuti,46.6936111111
SP,3555000,Tupã,50.5136111111
SP,3555109,Tupi Paulista,51.5705555556
SP,3555208,Turiúba,50.1075
SP,3555307,Turmalina,50.4761111111
SP,3555356,Ubarana,49.7175
SP,3555406,Ubatuba,45.0711111111
SP,3555505,Ubirajara,49.6630555556
SP,3555604,Uchoa,49.1747222222
SP,3555703,União Paulista,49.8972222222
SP,3555802,Urânia,50.6430555556
SP,3555901,Uru,49.2808333333
SP,3556008,Urupês,49.29
SP,3556107,Valentim Gentil,50.0875
SP,3556206,Valinhos,46.9958333333
SP,3556305,Valparaíso,50.8683333333
SP,3556354,Vargem,46.4136111111
SP,3556404,Vargem Grande do Sul,46.8936111111
SP,3556453,Vargem Grande Paulista,47.0263888889
SP,3556503,Várzea Paulista,46.8283333333
SP,3556602,Vera Cruz,49.8194444444
SP,3556701,Vinhedo,46.9752777778
SP,3556800,Viradouro,48.2969444444
SP,3556909,Vista Alegre do Alto,48.6291666667
SP,3556958,Vitória Brasil,50.4844444444
SP,3557006,Votorantim,47.4377777778
SP,3557105,Votuporanga,49.9727777778
SP,3557154,Zacarias,50.0508333333
SP,3557204,Chavantes,49.7094444444
SP,3557303,Estiva Gerbi,46.9447222222
SP,3599919,Santo Amaro,
TO,1700251,Abreulândia,49.1508333333
TO,1700301,Aguiarnópolis,47.4663888889
TO,1700350,Aliança do Tocantins,48.9358333333
TO,1700400,Almas,47.1702777778
TO,1700707,Alvorada,49.1247222222
TO,1701002,Ananás,48.0727777778
TO,1701051,Angico,47.8644444444
TO,1701101,Aparecida do Rio Negro,47.9722222222
TO,1701309,Aragominas,48.5275
TO,1701903,Araguacema,49.5563888889
TO,1702000,Araguaçu,49.8263888889
TO,1702109,Araguaína,48.2072222222
TO,1702158,Araguanã,48.6444444444
TO,1702208,Araguatins,48.1244444444
TO,1702307,Arapoema,49.0638888889
TO,1702406,Arraias,46.9383333333
TO,1702554,Augustinópolis,47.8875
TO,1702703,Aurora do Tocantins,46.4077777778
TO,1702901,Axixá do Tocantins,47.7861111111
TO,1703008,Babaçulândia,47.7569444444
TO,1703057,Bandeirantes do Tocantins,48.5836111111
TO,1703073,Barra do Ouro,47.6827777778
TO,1703107,Barrolândia,48.7252777778
TO,1703206,Bernardo Sayão,48.8883333333
TO,1703305,Bom Jesus do Tocantins,48.1663888889
TO,1703602,Brasilândia do Tocantins,48.4811111111
TO,1703701,Brejinho de Nazaré,48.5655555556
TO,1703800,Buriti do Tocantins,48.2297222222
TO,1703826,Cachoeirinha,47.9213888889
TO,1703842,Campos Lindos,46.8680555556
TO,1703867,Cariri do Tocantins,49.1611111111
TO,1703883,Carmolândia,48.3961111111
TO,1703891,Carrasco Bonito,48.0347222222
TO,1703909,Caseara,49.9555555556
TO,1704105,Centenário,47.3358333333
TO,1704600,Chapada de Areia,49.14
TO,1705102,Chapada da Natividade,47.7505555556
TO,1705508,Colinas do Tocantins,48.475
TO,1705557,Combinado,46.5388888889
TO,1705607,Conceição do Tocantins,47.2983333333
TO,1706001,Couto de Magalhães,49.2466666667
TO,1706100,Cristalândia,49.1930555556
TO,1706258,Crixás do Tocantins,48.9194444444
TO,1706506,Darcinópolis,47.7597222222
TO,1707009,Dianópolis,46.8205555556
TO,1707108,Divinópolis do Tocantins,49.2138888889
TO,1707207,Dois Irmãos do Tocantins,49.0644444444
TO,1707306,Dueré,49.2705555556
TO,1707405,Esperantina,48.5113888889
TO,1707553,Fátima,48.9080555556
TO,1707652,Figueirópolis,49.1741666667
TO,1707702,Filadélfia,47.4902777778
TO,1708205,Formoso do Araguaia,49.5288888889
TO,1708254,Fortaleza do Tabocão,48.5188888889
TO,1708304,Goianorte,48.9316666667
TO,1709005,Goiatins,47.3141666667
TO,1709302,Guaraí,48.5102777778
TO,1709500,Gurupi,49.0686111111
TO,1709807,Ipueiras,48.4633333333
TO,1710508,Itacajá,47.7677777778
TO,1710706,Itaguatins,47.4833333333
TO,1710904,Itapiratins,48.1113888889
TO,1711100,Itaporã do Tocantins,48.6891666667
TO,1711506,Jaú do Tocantins,48.5933333333
TO,1711803,Juarina,49.0647222222
TO,1711902,Lagoa da Confusão,49.6236111111
TO,1711951,Lagoa do Tocantins,47.5511111111
TO,1712009,Lajeado,48.3580555556
TO,1712157,Lavandeira,46.5061111111
TO,1712405,Lizarda,46.6730555556
TO,1712454,Luzinópolis,47.8561111111
TO,1712504,Marianópolis do Tocantins,49.6541666667
TO,1712702,Mateiros,46.4211111111
TO,1712801,Maurilândia do Tocantins,47.5063888889
TO,1713205,Miracema do Tocantins,48.3916666667
TO,1713304,Miranorte,48.59
TO,1713601,Monte do Carmo,48.1088888889
